Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
304,678,H,SouthernUtah,29,46,75,154.5,153.5,220,80
304,679,V,E.Washington,20,41,61,8,8,-420,8.5
304,680,H,NorthernArizona,37,39,76,148,149.5,350,78
304,681,V,MontanaState,35,32,67,151,152,280,79.5
304,682,H,WeberState,33,43,76,6.5,7,-340,6
304,683,V,Montana,48,47,95,7,7,-330,1
304,684,H,IdahoState,35,41,76,147,147.5,270,80.5
304,685,N,TheCitadel,39,28,67,177.5,172.5,525,87.5
304,686,N,NCGreensboro,35,41,76,10.5,11.5,-750,8.5
304,687,N,Wofford,31,48,79,139.5,142,125,75
304,688,N,TennesseeChat,31,36,67,1.5,2.5,-145,2
304,689,N,Samford,31,36,67,145,145,180,76
304,690,N,Furman,27,36,63,4.5,5,-210,5
304,691,N,Mercer,35,31,66,136,139,200,75.5
304,692,N,ETennesseeSt,34,39,73,6,5.5,-240,4.5
304,693,N,Rider,35,35,70,160,158.5,185,2
304,694,N,Iona,49,39,88,4,5,-215,85.5
304,695,N,Fairfield,27,39,66,143,143.5,125,2.5
304,696,N,Siena,38,40,78,3.5,2.5,-145,76
304,697,N,WesternIllinois,37,31,69,149.5,147.5,375,80
304,698,N,SouthDakota,37,31,78,9.5,9,-450,5.5
304,699,N,IUPUI,37,39,76,149.5,145.5,185,77
304,700,N,NorthDakotaState,33,24,57,3.5,5,-215,4.5
304,701,N,JacksonvilleSt,36,30,66,139,2.5,-145,69.5
304,702,N,TennMartin,23,32,55,2,135.5,125,3
304,703,V,St.FrancisPA,35,36,71,139,137.5,150,74
304,704,H,Wagner,29,41,70,5.5,3.5,-170,3
304,705,V,RobertMorris,35,31,66,128,130.5,175,71.5
